"id","postcode","woonplaats","alternatieve_schrijfwijzen","gemeente","provincie","netnummer","latitude","longitude","soort","zipcode"
4171,9125,"Oostrum","","Dongeradeel","Friesland",519,53.3316767,6.0616104,"Adres",NA
4172,9131,"Ee","","Dongeradeel","Friesland",519,53.3304259,6.1008417,"Adres",NA
4173,9132,"Engwierum","","Dongeradeel","Friesland",511,53.3199914,6.1366541,"Adres",NA
4174,9133,"Anjum","","Dongeradeel","Friesland",519,53.3743702,6.1266778,"Adres + Postbus",NA
4175,9134,"Lioessens","","Dongeradeel","Friesland",519,53.3805168,6.0890796,"Adres",NA
4176,9135,"Morra","","Dongeradeel","Friesland",519,53.3719241,6.0879929,"Adres",NA
4177,9136,"Paesens","","Dongeradeel","Friesland",519,53.4015212,6.0849873,"Adres",NA
4178,9137,"Oosternijkerk","OOSTERNYKERK","Dongeradeel","Friesland",519,53.3791579,6.0535304,"Adres",NA
4179,9138,"Niawier","","Dongeradeel","Friesland",519,53.3636696,6.0477812,"Adres",NA
4180,9141,"Wierum","","Dongeradeel","Friesland",519,53.4013718,6.0159007,"Adres",NA
4181,9142,"Moddergat","","Dongeradeel","Friesland",519,53.4030752,6.0819604,"Adres",NA
4182,9143,"Nes","","Dongeradeel","Friesland",566,53.396617,6.0480619,"Adres",NA
4183,9144,"Hantumhuizen","","Dongeradeel","Friesland",519,53.3723979,5.9977785,"Adres",NA
4184,9145,"Ternaard","","Dongeradeel","Friesland",519,53.3807711,5.965258,"Adres",NA
4185,9146,"Hantumeruitburen","","Dongeradeel","Friesland",519,53.3599912,6.0026793,"Adres",NA
4186,9147,"Hantum","","Dongeradeel","Friesland",519,53.3625326,5.9649229,"Adres",NA
4187,9148,"Hiaure","","Dongeradeel","Friesland",519,53.3472454,5.9730214,"Adres",NA
4188,9151,"Holwerd","","Dongeradeel","Friesland",519,53.3683775,5.9005378,"Adres",NA
4189,9152,"Waaxens","","Dongeradeel","Friesland",519,53.3563815,5.9213459,"Adres",NA
4190,9153,"Brantgum","","Dongeradeel","Friesland",519,53.3521088,5.9301891,"Adres",NA
4191,9154,"Foudgum","","Dongeradeel","Friesland",519,53.3451929,5.9416273,"Adres",NA
4192,9155,"Raard","","Dongeradeel","Friesland",519,53.3255822,5.9445867,"Adres",NA
4193,9156,"Bornwird","","Dongeradeel","Friesland",519,53.3340004,5.9544077,"Adres",NA
4194,9160,"Hollum","","Ameland","Friesland",519,53.4410245,5.6359584,"Postbus",NA
4195,9161,"Hollum","","Ameland","Friesland",519,53.4393987,5.639648,"Adres",NA
4196,9162,"Ballum","","Ameland","Friesland",519,53.4440723,5.6860721,"Adres",NA
4197,9163,"Nes","NES AMELAND","Ameland","Friesland",519,53.4463849,5.7761027,"Adres + Postbus",NA
4198,9164,"Buren","","Ameland","Friesland",519,53.4474957,5.7998015,"Adres",NA
4199,9166,"Schiermonnikoog","","Schiermonnikoog","Friesland",519,53.4785962,6.1560311,"Adres + Postbus",NA
4200,9171,"Blije","Blija","Ferwerderadiel","Friesland",519,53.3523013,5.8615714,"Adres",NA
4201,9172,"Ferwert","FERWERD","Ferwerderadiel","Friesland",518,53.3377628,5.824424,"Adres + Postbus",NA
4202,9173,"Hegebeintum","HOGEBEINTUM","Ferwerderadiel","Friesland",518,53.3368943,5.8503137,"Adres",NA
4203,9174,"Ginnum","GENUM","Ferwerderadiel","Friesland",519,53.3225979,5.8745555,"Adres",NA
4204,9175,"Reitsum","","Ferwerderadiel","Friesland",519,53.3210197,5.8912098,"Adres",NA
4205,9176,"Lichtaard","","Ferwerderadiel","Friesland",519,53.3258678,5.9131033,"Adres",NA
4206,9177,"Jislum","","Ferwerderadiel","Friesland",519,53.3124833,5.878267,"Adres",NA
4207,9178,"Wânswert","WANSWERD","Ferwerderadiel","Friesland",519,53.3,5.85,"Adres",NA
4208,9200,"Drachten","","Smallingerland","Friesland",512,53.119202,6.1297,"Postbus",NA
4209,9201,"Drachten","","Smallingerland","Friesland",512,53.1135028,6.0935752,"Adres",NA
4210,9202,"Drachten","","Smallingerland","Friesland",512,53.1067525,6.1198953,"Adres",NA
4211,9203,"Drachten","","Smallingerland","Friesland",512,53.0999836,6.0940459,"Adres",NA
4212,9204,"Drachten","","Smallingerland","Friesland",512,53.0985458,6.0694,"Adres",NA
4213,9205,"Drachten","","Smallingerland","Friesland",512,53.0894696,6.0621808,"Adres",NA
4214,9206,"Drachten","","Smallingerland","Friesland",512,53.1120647,6.0689186,"Adres",NA
4215,9207,"Drachten","","Smallingerland","Friesland",512,53.1241789,6.0959499,"Adres",NA
4216,9211,"Kortehemmen","","Smallingerland","Friesland",512,53.0837231,6.0683656,"Adres",NA
4217,9212,"Boornbergum","","Smallingerland","Friesland",512,53.0824994,6.0439752,"Adres",NA
4218,9213,"De Wilgen","","Smallingerland","Friesland",512,53.0995009,6.034125,"Adres",NA
4219,9214,"Smalle Ee","","Smallingerland","Friesland",512,53.1036621,6.0183321,"Adres",NA
4220,9215,"De Veenhoop","","Smallingerland","Friesland",512,53.0980115,5.9500655,"Adres",NA
4221,9216,"Oudega","Oudega (Smallingerland);Aldegea","Smallingerland","Friesland",512,53.1255486,5.9969873,"Adres + Postbus",NA
4222,9217,"Nijega","NYEGA","Smallingerland","Friesland",512,53.1406092,6.0262654,"Adres",NA
4223,9218,"Opeinde","","Smallingerland","Friesland",512,53.1347884,6.0555258,"Adres",NA
4224,9219,"De Tike","","Smallingerland","Friesland",512,53.149723,6.0375953,"Adres",NA
4225,9221,"Rottevalle","","Smallingerland","Friesland",512,53.1460571,6.1052008,"Adres",NA
4226,9222,"Drachtstercompagnie","DRACHTSTERCOMPAGN","Smallingerland","Friesland",512,53.1340722,6.1399365,"Adres",NA
4227,9223,"Houtigehage","","Smallingerland","Friesland",512,53.1532187,6.143244,"Adres",NA
4228,9230,"Surhuisterveen","","Achtkarspelen","Friesland",512,53.1827153,6.1666215,"Postbus",NA
4229,9231,"Surhuisterveen","","Achtkarspelen","Friesland",512,53.1872937,6.1643051,"Adres",NA
4230,9233,"Boelenslaan","","Achtkarspelen","Friesland",512,53.1615492,6.1460059,"Adres + Postbus",NA
4231,9240,"Wijnjewoude","WYNJEWOUDE","Opsterland","Friesland",516,53.0386219,6.2175855,"Postbus",NA
4232,9241,"Wijnjewoude","WYNJEWOUDE","Opsterland","Friesland",516,53.0567668,6.2026623,"Adres",NA
4233,9243,"Bakkeveen","","Opsterland","Friesland",516,53.079226,6.2583855,"Adres + Postbus",NA
4234,9244,"Beetsterzwaag","","Opsterland","Friesland",512,53.0594184,6.0782764,"Adres + Postbus",NA
4235,9245,"Nij Beets","NY BEETS","Opsterland","Friesland",512,53.0702908,6.0032155,"Adres",NA
4236,9246,"Olterterp","","Opsterland","Friesland",512,53.0665481,6.1006335,"Adres",NA
4237,9247,"Ureterp","","Opsterland","Friesland",512,53.0956086,6.1684547,"Adres + Postbus",NA
4238,9248,"Siegerswoude","","Opsterland","Friesland",512,53.0926189,6.2174536,"Adres",NA
4239,9249,"Frieschepalen","","Opsterland","Friesland",512,53.1096648,6.2058479,"Adres",NA
4240,9250,"Burgum","BERGUM","Tytsjerksteradiel","Friesland",511,53.20378,6.00045,"Postbus",NA
4241,9251,"Burgum","BERGUM","Tytsjerksteradiel","Friesland",511,53.1936901,5.9913642,"Adres",NA
4242,9254,"Hurdegaryp","HARDEGARYP","Tytsjerksteradiel","Friesland",511,53.21487,5.941003,"Adres + Postbus",NA
4243,9255,"Tytsjerk","TIETJERK","Tytsjerksteradiel","Friesland",511,53.2143699,5.9117022,"Adres",NA
4244,9256,"Ryptsjerk","","Tytsjerksteradiel","Friesland",511,53.2244179,5.9159708,"Adres",NA
4245,9257,"Noardburgum","NOORDBERGUM","Tytsjerksteradiel","Friesland",511,53.2252228,6.0034093,"Adres",NA
4246,9258,"Jistrum","","Tytsjerksteradiel","Friesland",512,53.2120483,6.0668986,"Adres",NA
4247,9260,"Eastermar","Oostermeer","Tytsjerksteradiel","Friesland",512,53.174894,6.059576,"Postbus",NA
4248,9261,"Eastermar","Oostermeer","Tytsjerksteradiel","Friesland",512,53.1768959,6.0572678,"Adres",NA
4249,9262,"Sumar","","Tytsjerksteradiel","Friesland",511,53.1776214,6.0024829,"Adres",NA
4250,9263,"Garyp","","Tytsjerksteradiel","Friesland",511,53.1673127,5.9703906,"Adres",NA
4251,9264,"Earnewâld","Eernewoude","Tytsjerksteradiel","Friesland",511,53.13121,5.94211,"Adres",NA
4252,9265,"Suwâld","Suwald;Suawoude","Tytsjerksteradiel","Friesland",511,53.18065,5.9228,"Adres",NA
4253,9269,"Feanwâlden","Veenwouden","Dantumadiel","Friesland",511,53.233333,6,"Adres + Postbus",NA
4254,9270,"De Westereen","Zwaagwesteinde","Dantumadiel","Friesland",511,53.2538563,6.0388937,"Postbus",NA
4255,9271,"De Westereen","Zwaagwesteinde","Dantumadiel","Friesland",511,53.255278,6.035556,"Adres",NA
4256,9280,"Harkema","","Achtkarspelen","Friesland",512,53.1896377,6.1321923,"Postbus",NA
4257,9281,"Harkema","","Achtkarspelen","Friesland",512,53.1848919,6.1379033,"Adres",NA
4258,9283,"Surhuizum","","Achtkarspelen","Friesland",512,53.2048729,6.1790038,"Adres",NA
4259,9284,"Augustinusga","","Achtkarspelen","Friesland",512,53.2182273,6.1608938,"Adres",NA
4260,9285,"Buitenpost","","Achtkarspelen","Friesland",511,53.2524947,6.1503754,"Adres + Postbus",NA
4261,9286,"Twijzel","TWYZEL","Achtkarspelen","Friesland",511,53.233302,6.0906307,"Adres",NA
4262,9287,"Twijzelerheide","TWYZELERHEIDE","Achtkarspelen","Friesland",511,53.2409366,6.0436067,"Adres",NA
4263,9288,"Kootstertille","","Achtkarspelen","Friesland",512,53.2118299,6.0922821,"Adres + Postbus",NA
4264,9289,"Drogeham","","Achtkarspelen","Friesland",512,53.201959,6.1111271,"Adres + Postbus",NA
4265,9290,"Kollum","","Kollumerland en Nieuwkruisland","Friesland",511,53.27954,6.151259,"Postbus",NA
4266,9291,"Kollum","","Kollumerland en Nieuwkruisland","Friesland",511,53.2801424,6.1477459,"Adres",NA
4267,9292,"Augsbuurt","","Kollumerland en Nieuwkruisland","Friesland",511,53.266667,6.163889,"Adres",NA
4268,9293,"Kollumerpomp","","Kollumerland en Nieuwkruisland","Friesland",511,53.3040887,6.1902579,"Adres",NA
4269,9294,"Oudwoude","","Kollumerland en Nieuwkruisland","Friesland",511,53.2833333,6.1166667,"Adres",NA
4270,9295,"Westergeest","","Kollumerland en Nieuwkruisland","Friesland",511,53.2908134,6.0847402,"Adres",NA
4271,9296,"Triemen","","Kollumerland en Nieuwkruisland","Friesland",511,53.2745312,6.0939959,"Adres",NA
4272,9297,"Veenklooster","","Kollumerland en Nieuwkruisland","Friesland",511,53.2633242,6.1034188,"Adres",NA
4273,9298,"Kollumerzwaag","","Kollumerland en Nieuwkruisland","Friesland",511,53.2624507,6.0760993,"Adres + Postbus",NA
4274,9299,"Zwagerbosch","","Kollumerland en Nieuwkruisland","Friesland",511,53.246504,6.0467823,"Adres",NA
4275,9300,"Roden","","Noordenveld","Drenthe",50,53.1458376,6.4557934,"Postbus",NA
4276,9301,"Roden","","Noordenveld","Drenthe",50,53.1358984,6.4371719,"Adres",NA
4277,9302,"Roden","","Noordenveld","Drenthe",50,53.1338568,6.3999433,"Adres",NA
4278,9304,"Lieveren","","Noordenveld","Drenthe",50,53.1152374,6.4535439,"Adres",NA
4279,9305,"Roderesch","","Noordenveld","Drenthe",50,53.1159237,6.4255404,"Adres",NA
4280,9306,"Alteveer","","Noordenveld","Drenthe",50,53.1111584,6.4330578,"Adres",NA
4281,9307,"Steenbergen","","Noordenveld","Drenthe",592,53.099072,6.4080118,"Adres",NA
4282,9311,"Nieuw-Roden","NIEUW RODEN","Noordenveld","Drenthe",50,53.1282095,6.3793879,"Adres",NA
4283,9312,"Nietap","","Noordenveld","Drenthe",594,53.1587848,6.4008223,"Adres",NA
4284,9313,"Leutingewolde","","Noordenveld","Drenthe",50,53.1571216,6.4302357,"Adres",NA
4285,9314,"Foxwolde","","Noordenveld","Drenthe",50,53.1522318,6.450822,"Adres",NA
4286,9315,"Roderwolde","","Noordenveld","Drenthe",50,53.1685593,6.469976,"Adres",NA
4287,9320,"Peize","","Noordenveld","Drenthe",50,53.1455424,6.5021714,"Postbus",NA
4288,9321,"Peize","","Noordenveld","Drenthe",50,53.1476207,6.4955655,"Adres",NA
4289,9330,"Norg","","Noordenveld","Drenthe",592,53.0655812,6.4610648,"Postbus",NA
4290,9331,"Norg","","Noordenveld","Drenthe",592,53.0654251,6.4615554,"Adres",NA
4291,9333,"Langelo","","Noordenveld","Drenthe",592,53.0931346,6.4449841,"Adres",NA
4292,9334,"Peest","","Noordenveld","Drenthe",592,53.0601919,6.5011951,"Adres",NA
4293,9335,"Zuidvelde","","Noordenveld","Drenthe",592,53.0448902,6.4577808,"Adres",NA
4294,9336,"Huis ter Heide","","Noordenveld","Drenthe",592,53.0132858,6.4851925,"Adres",NA
4295,9337,"Westervelde","","Noordenveld","Drenthe",592,53.0541077,6.4437503,"Adres",NA
4296,9341,"Veenhuizen","","Noordenveld","Drenthe",592,53.0306682,6.3939878,"Adres",NA
4297,9342,"Een","","Noordenveld","Drenthe",592,53.0744772,6.393004,"Adres",NA
4298,9343,"Een West","","Noordenveld","Drenthe",516,53.0844152,6.3392795,"Adres",NA
4299,9350,"Leek","","Leek","Groningen",594,53.2137535,6.5711367,"Postbus",NA
4300,9351,"Leek","","Leek","Groningen",594,53.1616114,6.3906165,"Adres",NA
4301,9354,"Zevenhuizen","","Leek","Groningen",594,53.1264573,6.3455661,"Adres",NA
4302,9355,"Midwolde","","Leek","Groningen",594,53.1804874,6.392191,"Adres",NA
4303,9356,"Tolbert","","Leek","Groningen",594,53.1714774,6.3590951,"Adres + Postbus",NA
4304,9359,"Boerakker","","Marum","Groningen",594,53.1991307,6.3416175,"Adres",NA
4305,9361,"Boerakker","","Marum","Groningen",594,53.1859649,6.3350671,"Adres",NA
4306,9362,"Boerakker","","Marum","Groningen",594,53.1827877,6.3185826,"Adres",NA
4307,9363,"Marum","","Marum","Groningen",594,53.1462522,6.2673259,"Adres + Postbus",NA
4308,9364,"Nuis","","Marum","Groningen",594,53.1513902,6.3023941,"Adres",NA
4309,9365,"Niebert","","Marum","Groningen",594,53.157657,6.3206015,"Adres + Postbus",NA
4310,9366,"Jonkersvaart","","Marum","Groningen",594,53.128863,6.2998715,"Adres",NA
4311,9367,"De Wilp","","Marum","Groningen",594,53.1174045,6.2527896,"Adres + Postbus",NA
4312,9400,"Assen","","Assen","Drenthe",592,52.98296,6.56833,"Postbus",NA
4313,9401,"Assen","","Assen","Drenthe",592,52.9862011,6.5590148,"Adres",NA
4314,9402,"Assen","","Assen","Drenthe",592,53.0021686,6.5628355,"Adres",NA
4315,9403,"Assen","","Assen","Drenthe",592,53.0088157,6.5888942,"Adres",NA
4316,9404,"Assen","","Assen","Drenthe",592,52.9768834,6.5812251,"Adres",NA
4317,9405,"Assen","","Assen","Drenthe",592,52.9635848,6.5291919,"Adres",NA
4318,9406,"Assen","","Assen","Drenthe",592,53.0036904,6.5352553,"Adres",NA
4319,9407,"Assen","","Assen","Drenthe",592,53.0185209,6.5597601,"Adres",NA
4320,9408,"Assen","","Assen","Drenthe",592,52.9998813,6.5064207,"Adres",NA
4321,9409,"Loon","","Assen","Drenthe",592,53.0128714,6.6119947,"Adres",NA
4322,9410,"Beilen","","Midden-Drenthe","Drenthe",593,52.8576935,6.497991,"Postbus",NA
4323,9411,"Beilen","","Midden-Drenthe","Drenthe",593,52.8629348,6.4983409,"Adres + Postbus",NA
4324,9412,"Beilen","","Midden-Drenthe","Drenthe",593,52.8711982,6.5194128,"Adres",NA
4325,9413,"Beilen","","Midden-Drenthe","Drenthe",593,52.8476653,6.5068817,"Adres",NA
4326,9414,"Hooghalen","","Midden-Drenthe","Drenthe",593,52.9210493,6.5398545,"Adres",NA
4327,9415,"Hijken","HYKEN","Midden-Drenthe","Drenthe",593,52.8954729,6.4980439,"Adres",NA
4328,9416,"Oranje","","Midden-Drenthe","Drenthe",592,52.9072505,6.4451127,"Adres",NA
4329,9417,"Spier","","Midden-Drenthe","Drenthe",593,52.8201732,6.469235,"Adres",NA
4330,9418,"Wijster","WYSTER","Midden-Drenthe","Drenthe",593,52.8157994,6.5144886,"Adres",NA
4331,9419,"Drijber","DRYBER","Midden-Drenthe","Drenthe",593,52.7918146,6.5386597,"Adres",NA
4332,9420,"Bovensmilde","","Midden-Drenthe","Drenthe",592,52.699443,6.1893769,"Postbus",NA
4333,9421,"Bovensmilde","","Midden-Drenthe","Drenthe",592,52.9778674,6.4783777,"Adres",NA
4334,9422,"Smilde","","Midden-Drenthe","Drenthe",592,52.9491879,6.4466811,"Adres + Postbus",NA
4335,9423,"Hoogersmilde","","Midden-Drenthe","Drenthe",592,52.9072524,6.3982293,"Adres",NA
4336,9430,"Westerbork","","Midden-Drenthe","Drenthe",593,52.830682,6.6043242,"Postbus",NA
4337,9431,"Westerbork","","Midden-Drenthe","Drenthe",593,52.8509512,6.6057445,"Adres",NA
4338,9432,"Zuidveld","","Midden-Drenthe","Drenthe",593,52.8661056,6.6358873,"Adres",NA
4339,9433,"Zwiggelte","","Midden-Drenthe","Drenthe",593,52.8731378,6.587324,"Adres",NA
4340,9434,"Eursinge","","Midden-Drenthe","Drenthe",593,52.8372288,6.6069745,"Adres",NA
4341,9435,"Bruntinge","","Midden-Drenthe","Drenthe",593,52.8173201,6.5825587,"Adres",NA
4342,9436,"Mantinge","","Midden-Drenthe","Drenthe",593,52.8033399,6.613972,"Adres",NA
4343,9437,"Balinge","","Midden-Drenthe","Drenthe",593,52.8110432,6.6294951,"Adres",NA
4344,9438,"Garminge","","Midden-Drenthe","Drenthe",593,52.8196509,6.6236719,"Adres",NA
4345,9439,"Witteveen","","Midden-Drenthe","Drenthe",593,52.8135919,6.66051,"Adres",NA
4346,9441,"Orvelte","","Midden-Drenthe","Drenthe",593,52.8438688,6.6598629,"Adres",NA
4347,9442,"Elp","","Midden-Drenthe","Drenthe",593,52.8813809,6.6456093,"Adres",NA
4348,9443,"Schoonloo","","Aa en Hunze","Drenthe",592,52.9055688,6.7003997,"Adres",NA
4349,9444,"Grolloo","","Aa en Hunze","Drenthe",592,52.9347299,6.6725846,"Adres",NA
4350,9445,"Vredenheim","","Aa en Hunze","Drenthe",592,52.9470985,6.6561129,"Adres",NA
4351,9446,"Amen","","Aa en Hunze","Drenthe",592,52.942347,6.6122589,"Adres",NA
4352,9447,"Papenvoort","","Aa en Hunze","Drenthe",592,52.952215,6.7026832,"Adres",NA
4353,9448,"Marwijksoord","MARWYKSOORD","Aa en Hunze","Drenthe",592,52.9630792,6.6596679,"Adres",NA
4354,9449,"Nooitgedacht","","Aa en Hunze","Drenthe",592,52.9680301,6.6648143,"Adres",NA
4355,9451,"Rolde","","Aa en Hunze","Drenthe",592,52.9871552,6.6469982,"Adres",NA
4356,9452,"Nijlande","NYLANDE","Aa en Hunze","Drenthe",592,52.9739045,6.6267244,"Adres",NA
4357,9453,"Eldersloo","","Aa en Hunze","Drenthe",592,52.9650281,6.6177493,"Adres",NA
4358,9454,"Ekehaar","","Aa en Hunze","Drenthe",592,52.9530557,6.6027332,"Adres",NA
4359,9455,"Geelbroek","","Aa en Hunze","Drenthe",592,52.9504715,6.572175,"Onbekend",NA
4360,9456,"Eleveld","","Aa en Hunze","Drenthe",592,52.9576059,6.5822239,"Adres",NA
4361,9457,"Deurze","","Aa en Hunze","Drenthe",592,52.9845549,6.6092025,"Adres",NA
4362,9458,"Balloo","","Aa en Hunze","Drenthe",592,52.9960925,6.6311548,"Adres",NA
4363,9459,"Balloërveld","BALLOERVELD","Aa en Hunze","Drenthe",592,53.02385,6.63893,"Adres",NA
4364,9460,"Gieten","","Aa en Hunze","Drenthe",592,53.0017276,6.750652,"Postbus",NA
4365,9461,"Gieten","","Aa en Hunze","Drenthe",592,53.0052661,6.7634062,"Adres",NA
4366,9462,"Gasselte","","Aa en Hunze","Drenthe",599,52.9712794,6.7878789,"Adres",NA
4367,9463,"Eext","","Aa en Hunze","Drenthe",592,53.0177945,6.7357844,"Adres",NA
4368,9464,"Eexterzandvoort","","Aa en Hunze","Drenthe",598,53.0324155,6.7867326,"Adres",NA
4369,9465,"Anderen","","Aa en Hunze","Drenthe",592,53.001206,6.6852742,"Adres",NA
4370,9466,"Gasteren","","Aa en Hunze","Drenthe",592,53.0359552,6.6630831,"Adres",NA
4371,9467,"Anloo","","Aa en Hunze","Drenthe",592,53.0430181,6.6980796,"Adres",NA
4372,9468,"Annen","","Aa en Hunze","Drenthe",592,53.0589104,6.7213678,"Adres + Postbus",NA
4373,9469,"Schipborg","","Aa en Hunze","Drenthe",50,53.0720429,6.6685006,"Adres",NA
4374,9470,"Zuidlaren","","Tynaarlo","Drenthe",50,53.092624,6.6845473,"Adres + Postbus",NA
4375,9471,"Zuidlaren","","Tynaarlo","Drenthe",50,53.0901608,6.678657,"Adres",NA
4376,9472,"Zuidlaren","","Tynaarlo","Drenthe",50,53.0779455,6.7037605,"Adres",NA
4377,9473,"De Groeve","","Tynaarlo","Drenthe",50,53.1110383,6.7113367,"Adres",NA
4378,9474,"Zuidlaarderveen","","Tynaarlo","Drenthe",598,53.1044897,6.7495445,"Adres",NA
4379,9475,"Midlaren","","Tynaarlo","Drenthe",50,53.1096514,6.6778555,"Adres",NA
4380,9479,"Noordlaren","","Haren","Groningen",50,53.1209975,6.6655157,"Adres",NA
4381,9480,"Vries","","Tynaarlo","Drenthe",592,53.0798822,6.6021718,"Postbus",NA
4382,9481,"Vries","","Tynaarlo","Drenthe",592,53.0766948,6.5783227,"Adres",NA
4383,9482,"Tynaarlo","","Tynaarlo","Drenthe",592,53.0784318,6.6145455,"Adres",NA
4384,9483,"Zeegse","","Tynaarlo","Drenthe",592,53.0687007,6.6455437,"Adres",NA
4385,9484,"Oudemolen","","Tynaarlo","Drenthe",592,53.0494384,6.6390053,"Adres",NA
4386,9485,"Taarlo","","Tynaarlo","Drenthe",592,53.0331236,6.6250169,"Adres",NA
4387,9486,"Rhee","","Assen","Drenthe",592,53.0326451,6.5661433,"Adres",NA
4388,9487,"Ter Aard","","Assen","Drenthe",592,53.0285059,6.549913,"Adres",NA
4389,9488,"Zeijerveld","Zeyerveld","Assen","Drenthe",592,53.0358294,6.5227203,"Adres",NA
4390,9489,"Zeijerveen","Zeyerveen","Assen","Drenthe",592,53.0154757,6.5171068,"Adres",NA
4391,9491,"Zeijen","ZEYEN","Tynaarlo","Drenthe",592,53.0473498,6.5465287,"Adres",NA
4392,9492,"Ubbena","","Assen","Drenthe",592,53.0450071,6.5729058,"Adres",NA
4393,9493,"De Punt","","Tynaarlo","Drenthe",50,53.1169407,6.6039099,"Adres",NA
4394,9494,"Yde","","Tynaarlo","Drenthe",50,53.1138301,6.5906939,"Adres",NA
4395,9495,"Winde","","Tynaarlo","Drenthe",50,53.1268765,6.527232,"Adres",NA
4396,9496,"Bunne","","Tynaarlo","Drenthe",50,53.1177942,6.5337887,"Adres",NA
4397,9497,"Donderen","","Tynaarlo","Drenthe",592,53.0956393,6.5462217,"Adres",NA
4398,9500,"Stadskanaal","","Stadskanaal","Groningen",599,52.9890052,6.9529762,"Postbus",NA
4399,9501,"Stadskanaal","","Stadskanaal","Groningen",599,53.0103847,6.9399765,"Adres",NA
4400,9502,"Stadskanaal","","Stadskanaal","Groningen",599,52.9891313,6.9803107,"Adres",NA
4401,9503,"Stadskanaal","","Stadskanaal","Groningen",599,52.9899378,6.9435889,"Adres",NA
4402,9511,"Gieterveen","","Aa en Hunze","Drenthe",599,53.0252696,6.8358863,"Adres",NA
4403,9512,"Nieuwediep","","Aa en Hunze","Drenthe",598,53.0400171,6.8605341,"Adres",NA
4404,9514,"Gasselternijveen","GASSELTERNYVEEN","Aa en Hunze","Drenthe",599,52.9863205,6.8460424,"Adres",NA
4405,9515,"Gasselternijveenschemond","GASSELTERNYV MOND","Aa en Hunze","Drenthe",599,52.9950118,6.8973968,"Adres",NA
4406,9521,"Nieuw-Buinen","NIEUW BUINEN","Borger-Odoorn","Drenthe",599,52.9546087,6.9293619,"Adres",NA
4407,9523,"Drouwenermond","","Borger-Odoorn","Drenthe",599,52.9786094,6.9059109,"Adres",NA
4408,9524,"Buinerveen","","Borger-Odoorn","Drenthe",599,52.9348639,6.8804671,"Adres",NA
4409,9525,"Drouwenerveen","","Borger-Odoorn","Drenthe",599,52.9700625,6.8499816,"Adres",NA
4410,9526,"Bronnegerveen","","Borger-Odoorn","Drenthe",599,52.9547586,6.8392262,"Adres",NA
4411,9527,"Bronneger","","Borger-Odoorn","Drenthe",599,52.9470825,6.8161901,"Adres",NA
4412,9528,"Buinen","","Borger-Odoorn","Drenthe",599,52.9318136,6.8355674,"Adres",NA
4413,9530,"Borger","","Borger-Odoorn","Drenthe",599,52.9234797,6.786168,"Postbus",NA
4414,9531,"Borger","","Borger-Odoorn","Drenthe",599,52.9296213,6.7925791,"Adres",NA
4415,9533,"Drouwen","","Borger-Odoorn","Drenthe",599,52.9509555,6.7973295,"Adres",NA
4416,9534,"Westdorp","","Borger-Odoorn","Drenthe",599,52.9046028,6.7669194,"Adres",NA
4417,9535,"Ellertshaar","","Borger-Odoorn","Drenthe",599,52.8930072,6.737203,"Adres",NA
4418,9536,"Ees","","Borger-Odoorn","Drenthe",599,52.9082324,6.8061317,"Adres",NA
4419,9537,"Eesergroen","","Borger-Odoorn","Drenthe",599,52.886185,6.7764114,"Adres",NA
4420,9540,"Vlagtwedde","","Vlagtwedde","Groningen",599,52.9469803,7.1458159,"Postbus",NA
4421,9541,"Vlagtwedde","","Vlagtwedde","Groningen",599,53.0270253,7.1107879,"Adres",NA
4422,9545,"Bourtange","","Vlagtwedde","Groningen",599,53.0066519,7.1922626,"Adres",NA
4423,9550,"Sellingen","","Vlagtwedde","Groningen",599,52.9452115,7.1485497,"Postbus",NA
4424,9551,"Sellingen","","Vlagtwedde","Groningen",599,52.9457702,7.1455913,"Adres",NA
4425,9560,"Ter Apel","","Vlagtwedde","Groningen",599,52.8740037,7.0603333,"Postbus",NA
4426,9561,"Ter Apel","","Vlagtwedde","Groningen",599,52.8771642,7.0592312,"Adres",NA
4427,9563,"Ter Apelkanaal","","Vlagtwedde","Groningen",599,52.9030766,7.0489563,"Adres",NA
4428,9564,"Zandberg","","Borger-Odoorn","Drenthe",599,52.9185419,7.025768,"Adres",NA
4429,9566,"Veelerveen","","Bellingwedde","Groningen",597,53.0566004,7.1265808,"Adres",NA
4430,9571,"Tweede Exloërmond","TWEEDE EXLOERMOND","Borger-Odoorn","Drenthe",599,52.9166667,6.9666667,"Adres",NA
4431,9573,"Eerste Exloërmond","EERSTE EXLOERMOND","Borger-Odoorn","Drenthe",599,52.95,6.9666667,"Adres",NA
4432,9574,"Exloërveen","EXLOERVEEN","Borger-Odoorn","Drenthe",599,52.9,6.9,"Adres",NA
4433,9580,"Musselkanaal","","Stadskanaal","Groningen",599,52.9297355,7.0171346,"Postbus",NA
4434,9581,"Musselkanaal","","Stadskanaal","Groningen",599,52.9268737,7.0180003,"Adres",NA
4435,9584,"Mussel","","Stadskanaal","Groningen",599,52.9567772,7.0387702,"Adres",NA
4436,9585,"Vledderveen","","Stadskanaal","Groningen",599,52.9880354,7.0073682,"Adres",NA
4437,9591,"Onstwedde","","Stadskanaal","Groningen",599,53.0329259,7.0404253,"Adres",NA
4438,9600,"Hoogezand","","Hoogezand-Sappemeer","Groningen",598,53.1624164,6.7548238,"Postbus",NA
4439,9601,"Hoogezand","","Hoogezand-Sappemeer","Groningen",598,53.1645046,6.7496495,"Adres",NA
